Timestamp,Region_ID,Soil_Moisture,Soil_Temperature,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Air_Temperature,Humidity,Rainfall,Solar_Radiation,Groundwater_Level,Surface_Water_Availability,NDVI_Index,Vegetation_Density,Biodiversity_Index,Land_Degradation_Index,Crop_Yield_Potential,Drought_Risk_Level,Soil_Erosion_Risk,Recommended_Irrigation,Land_Use_Category
2024-06-26 12:00:00,R09,37.41,36.65,5.54,73.89,36.26,103.62,17.7,37.96,92.19,917.52,24.75,59.84,0.264,16.13,0.416,0.028,2394.44,0.315,0.102,4.64,Forest
2024-06-26 13:00:00,R03,33.88,37.61,6.07,100.96,8.15,207.43,20.5,57.36,14.46,793.63,5.25,14.86,0.878,98.35,0.063,0.013,1414.65,0.134,0.633,14.66,Forest
2024-06-26 14:00:00,R10,16.16,42.55,6.52,44.39,58.99,245.16,28.89,69.65,11.59,827.76,0.98,47.62,0.544,9.91,0.97,0.889,4343.64,0.315,0.804,10.13,Forest
2024-06-26 15:00:00,R04,29.85,14.13,8.07,15.52,26.07,191.41,34.12,71.78,102.07,322.06,18.33,17.79,0.45,1.26,0.807,0.995,5807.06,0.737,0.673,14.84,Agriculture
2024-06-26 16:00:00,R13,48.83,18.12,7.98,63.09,8.68,270.1,34.12,21.66,27.09,509.57,19.56,88.13,0.872,21.88,0.056,0.358,2316.43,0.478,0.761,8.72,Agroforestry
2024-06-26 17:00:00,R06,37.47,41.63,6.8,110.51,6.55,94.98,35.05,41.51,104.03,347.14,4.93,69.73,0.081,78.47,0.046,0.213,3365.16,0.917,0.074,3.51,Water
2024-06-26 18:00:00,R08,10.33,16.2,5.39,96.95,74.85,105.63,36.43,69.55,17.1,128.34,15.62,3.14,0.871,84.39,0.253,0.399,1408.1,0.019,0.04,10.09,Forest
2024-06-26 19:00:00,R05,35.14,33.88,6.11,50.33,23.91,205.61,30.17,86.73,37.01,284.53,11.87,0.17,0.802,70.15,0.051,0.103,909.78,0.962,0.432,13.59,Forest
2024-06-26 20:00:00,R03,43.65,28.57,8.4,17.12,38.59,255.64,32.25,70.24,111.45,1194.44,2.75,98.38,0.687,43.33,0.741,0.63,1419.01,0.958,0.792,9.53,Restoration
2024-06-26 21:00:00,R06,48.6,12.91,6.93,80.06,76.29,180.23,15.25,39.94,100.77,319.15,15.48,3.98,0.111,79.11,0.205,0.225,1006.91,0.784,0.301,6.99,Agroforestry
2024-06-26 22:00:00,R04,39.6,19.98,7.62,101.79,40.06,42.7,20.0,58.08,6.51,233.19,17.76,86.59,0.052,67.71,0.881,0.317,3892.74,0.507,0.739,3.32,Water
2024-06-26 23:00:00,R09,13.4,28.21,6.3,83.14,10.9,216.01,29.96,68.57,53.77,851.41,6.91,95.58,0.166,99.37,0.61,0.855,4103.61,0.358,0.072,10.77,Agroforestry
2024-06-27 00:00:00,R13,44.06,39.83,6.63,56.76,46.4,251.53,37.37,30.15,109.18,742.47,22.32,30.81,0.27,43.92,0.486,0.569,5992.11,0.956,0.655,4.7,Agriculture
2024-06-27 01:00:00,R03,42.25,34.76,6.22,23.57,11.61,111.9,39.27,60.87,1.77,907.92,2.64,54.01,0.616,18.77,0.112,0.135,5954.56,0.689,0.924,6.52,Restoration
2024-06-27 02:00:00,R04,6.34,31.77,7.31,110.19,12.13,54.09,36.87,55.37,12.88,801.72,16.75,64.74,0.08,6.64,0.131,0.096,2930.01,0.764,0.46,10.05,Agroforestry
2024-06-27 03:00:00,R07,27.65,27.36,7.91,40.36,68.86,174.67,29.59,45.25,77.42,306.44,9.45,52.04,0.183,62.41,0.121,0.654,1761.39,0.808,0.057,7.3,Forest
2024-06-27 04:00:00,R07,23.31,20.45,6.53,34.67,26.71,50.96,23.44,66.77,12.6,626.04,13.36,21.35,0.2,93.46,0.212,0.163,3198.24,0.86,0.721,8.45,Agroforestry
2024-06-27 05:00:00,R12,41.82,14.17,6.42,99.76,55.9,148.16,28.34,67.72,53.86,253.14,26.86,58.12,0.671,78.59,0.104,0.197,5437.1,0.501,0.884,3.17,Water
2024-06-27 06:00:00,R12,16.89,24.32,5.86,117.93,43.17,44.63,15.28,92.86,60.94,341.57,20.26,25.87,0.346,73.23,0.321,0.602,4250.36,0.956,0.363,12.29,Agriculture
2024-06-27 07:00:00,R04,37.5,11.0,5.21,82.62,21.67,98.49,32.94,52.12,103.23,1184.96,4.89,16.5,0.275,51.76,0.812,0.911,3904.75,0.295,0.372,2.27,Agroforestry
2024-06-27 08:00:00,R06,55.23,17.39,8.26,78.73,43.84,141.09,17.24,59.85,114.89,887.98,26.65,50.55,0.029,18.03,0.147,0.541,4326.36,0.791,0.33,2.6,Forest
2024-06-27 09:00:00,R12,48.88,25.14,5.76,45.14,10.17,69.04,19.36,31.81,61.47,950.28,11.5,37.2,0.094,27.43,0.299,0.468,1339.82,0.127,0.106,0.88,Water
2024-06-27 10:00:00,R13,55.68,24.65,7.7,12.25,31.04,69.68,33.78,61.13,61.24,84.57,10.57,2.74,0.55,28.21,0.45,0.859,2597.02,0.368,0.306,10.61,Forest
2024-06-27 11:00:00,R03,58.82,11.55,7.36,31.1,44.21,255.04,15.4,22.71,87.22,489.45,15.3,94.97,0.633,66.5,0.614,0.294,1557.96,0.444,0.425,13.98,Water
2024-06-27 12:00:00,R06,5.59,30.62,7.66,74.29,22.13,50.77,32.21,31.24,23.1,688.54,6.56,3.96,0.742,85.64,0.237,0.035,5720.91,0.554,0.418,1.06,Water
2024-06-27 13:00:00,R12,39.25,29.24,8.25,26.64,54.51,219.13,34.15,32.84,112.9,222.13,27.47,90.3,0.497,13.69,0.614,0.558,1570.21,0.075,0.206,2.66,Restoration
2024-06-27 14:00:00,R02,27.71,12.73,6.99,107.22,8.89,251.77,38.65,67.45,0.14,1025.83,14.3,18.97,0.269,3.33,0.184,0.132,1498.98,0.396,0.555,5.59,Restoration
2024-06-27 15:00:00,R08,52.29,43.01,8.09,30.7,41.36,73.99,17.04,62.55,0.22,210.54,12.12,14.19,0.292,51.15,0.627,0.061,5484.81,0.312,0.54,4.24,Restoration
2024-06-27 16:00:00,R02,18.85,13.48,5.17,67.43,58.62,90.8,15.09,79.85,75.08,781.98,5.54,6.92,0.651,89.78,0.789,0.097,5720.3,0.462,0.382,9.45,Agroforestry
2024-06-27 17:00:00,R11,58.96,39.92,7.01,66.32,37.25,206.79,38.01,54.83,40.98,686.17,24.18,42.57,0.426,96.12,0.023,0.11,4416.91,0.73,0.935,0.6,Restoration
2024-06-27 18:00:00,R07,38.75,10.01,7.59,76.43,70.59,122.07,23.7,55.61,47.77,1026.71,28.61,58.69,0.158,47.84,0.936,0.656,5991.66,0.151,0.965,8.74,Forest
2024-06-27 19:00:00,R09,48.64,40.88,5.59,46.02,52.41,163.87,41.62,32.12,26.57,408.58,26.15,90.37,0.004,24.98,0.713,0.582,777.17,0.683,0.68,8.28,Forest
2024-06-27 20:00:00,R01,9.71,10.69,7.46,106.09,76.89,257.36,20.55,75.7,48.94,376.7,5.26,78.37,0.26,76.69,0.95,0.32,4456.9,0.357,0.285,0.62,Forest
2024-06-27 21:00:00,R08,15.09,36.52,7.61,58.87,26.31,75.88,32.57,20.27,99.36,1023.38,22.67,15.96,0.756,16.93,0.265,0.243,1530.54,0.306,0.938,5.63,Restoration
2024-06-27 22:00:00,R07,46.71,22.66,7.82,87.02,75.41,201.11,18.28,51.87,83.91,304.62,6.52,16.77,0.665,82.4,0.938,0.001,2570.17,0.402,0.721,13.81,Agriculture
2024-06-27 23:00:00,R06,6.21,35.84,5.75,79.95,50.51,285.02,27.08,34.12,11.36,907.95,1.65,0.82,0.098,86.92,0.454,0.159,2117.19,0.856,0.441,2.89,Forest
2024-06-28 00:00:00,R06,49.93,24.06,7.23,22.89,60.89,54.94,41.46,77.83,6.8,269.82,14.79,68.78,0.444,31.12,0.152,0.576,5279.58,0.067,0.879,13.94,Water
2024-06-28 01:00:00,R06,5.77,12.48,5.72,78.49,72.66,55.6,33.25,70.5,60.74,1057.05,20.28,1.75,0.145,18.34,0.737,0.556,1145.75,0.574,0.154,10.96,Agriculture
2024-06-28 02:00:00,R09,41.14,36.86,7.46,70.58,46.34,184.23,35.69,73.01,87.62,1014.92,4.17,13.85,0.473,11.13,0.695,0.736,2199.31,0.735,0.665,3.89,Forest
2024-06-28 03:00:00,R02,25.08,12.49,6.35,108.85,69.66,289.62,21.78,31.14,79.74,955.58,18.36,63.45,0.111,60.99,0.922,0.033,4660.49,0.624,0.278,0.13,Water
2024-06-28 04:00:00,R01,38.63,42.27,6.89,106.9,45.63,97.32,42.68,70.16,103.69,615.19,25.39,15.03,0.679,98.19,0.304,0.795,4615.46,0.535,0.551,6.34,Agriculture
2024-06-28 05:00:00,R13,43.28,11.78,6.16,26.61,49.94,126.01,33.7,71.82,15.99,88.92,6.67,15.32,0.584,44.72,0.629,0.582,3476.89,0.622,0.29,8.99,Restoration
2024-06-28 06:00:00,R12,23.84,26.78,5.15,18.99,38.38,65.65,18.18,20.2,72.69,202.33,13.12,23.4,0.259,26.36,0.96,0.273,4971.32,0.354,0.58,1.62,Restoration
2024-06-28 07:00:00,R06,10.94,35.31,5.21,42.41,15.92,134.18,15.47,43.82,91.92,575.1,15.21,38.53,0.992,82.76,0.872,0.436,966.99,0.425,0.43,0.95,Forest
2024-06-28 08:00:00,R10,8.83,23.76,4.81,118.53,46.51,51.53,15.48,26.55,112.54,100.19,25.02,0.79,0.589,71.33,0.822,0.799,526.61,0.388,0.583,0.67,Forest
2024-06-28 09:00:00,R11,37.39,17.6,6.97,12.37,78.31,141.16,16.54,71.1,12.11,122.99,23.26,74.61,0.269,7.39,0.879,0.486,1067.88,0.58,0.076,11.37,Agroforestry
2024-06-28 10:00:00,R08,33.64,36.57,7.89,84.02,64.04,184.43,42.35,35.91,28.76,194.33,23.2,77.38,0.358,26.05,0.844,0.708,5000.62,0.885,0.003,11.54,Agroforestry
2024-06-28 11:00:00,R03,45.82,37.45,4.58,76.94,61.06,293.5,25.75,39.85,42.55,349.97,20.53,36.67,0.916,37.31,0.379,0.407,3226.35,0.473,0.783,9.98,Restoration
2024-06-28 12:00:00,R12,33.04,42.29,4.76,81.12,53.25,252.78,23.95,25.87,64.89,911.72,18.72,79.81,0.203,21.66,0.016,0.546,2613.68,0.405,0.275,10.76,Agroforestry
2024-06-28 13:00:00,R10,28.23,23.17,6.33,34.01,31.09,253.74,27.5,56.29,49.03,105.18,15.51,28.48,0.204,88.29,0.988,0.833,1789.01,0.678,0.695,5.21,Agriculture
2024-06-28 14:00:00,R01,26.89,27.72,7.45,34.94,17.72,99.32,27.29,22.48,103.33,1181.19,11.4,98.57,0.571,18.7,0.775,0.497,1214.06,0.198,0.039,1.79,Water
2024-06-28 15:00:00,R09,6.45,22.71,5.13,57.37,21.84,62.68,22.15,83.42,114.06,364.9,15.64,39.77,0.332,79.31,0.226,0.563,3686.26,0.892,0.662,2.04,Agriculture
2024-06-28 16:00:00,R13,23.46,19.0,5.59,20.54,5.47,196.8,17.75,21.98,8.41,418.23,25.68,66.88,0.304,74.14,0.748,0.422,4022.62,0.757,0.716,4.72,Agroforestry
2024-06-28 17:00:00,R13,58.68,36.29,5.43,18.21,55.51,175.5,18.26,24.62,83.96,335.07,17.33,32.24,0.41,1.21,0.365,0.191,774.81,0.35,0.708,5.62,Agroforestry
2024-06-28 18:00:00,R01,53.05,21.89,6.1,19.72,65.89,174.29,32.98,68.03,13.71,742.75,29.58,45.08,0.831,27.91,0.247,0.973,900.6,0.208,0.851,13.62,Agriculture
2024-06-28 19:00:00,R03,23.12,24.99,5.4,73.03,25.17,68.34,26.91,88.77,107.75,72.34,4.7,64.51,0.841,51.07,0.566,0.021,4507.09,0.64,0.863,5.65,Forest
2024-06-28 20:00:00,R08,37.33,24.13,5.91,53.75,11.89,168.41,42.07,86.91,17.05,157.6,13.51,34.75,0.666,21.92,0.011,0.124,2893.62,0.959,0.2,6.54,Restoration
2024-06-28 21:00:00,R14,51.6,34.94,7.41,42.3,30.18,79.09,28.91,26.27,118.98,163.59,6.41,65.66,0.577,81.8,0.976,0.713,2240.55,0.875,0.579,6.45,Agriculture
2024-06-28 22:00:00,R03,29.27,42.12,6.94,44.74,26.9,149.75,30.1,41.63,51.33,814.21,11.27,14.6,0.016,13.45,0.943,0.741,3159.68,0.077,0.021,10.93,Forest
2024-06-28 23:00:00,R13,5.99,33.34,4.82,32.8,38.82,56.16,42.85,59.08,45.83,428.95,23.8,48.38,0.565,16.66,0.79,0.156,1572.4,0.278,0.089,0.44,Agriculture
2024-06-29 00:00:00,R04,9.1,26.51,7.05,55.27,24.81,262.79,30.05,22.0,70.35,553.12,24.83,27.29,0.954,58.84,0.053,0.634,642.93,0.687,0.419,6.71,Restoration
2024-06-29 01:00:00,R08,33.07,37.27,6.41,32.34,30.48,43.43,30.06,59.65,47.32,1142.47,1.44,92.0,0.837,2.35,0.075,0.885,2413.94,0.543,0.038,13.03,Agroforestry
2024-06-29 02:00:00,R01,58.32,32.43,8.24,86.79,73.07,284.22,25.89,53.58,28.16,280.05,28.62,82.47,0.144,99.31,0.648,0.8,2297.66,0.195,0.346,13.09,Water
2024-06-29 03:00:00,R13,43.13,12.12,5.66,23.63,30.11,264.35,36.31,64.13,75.5,130.73,26.22,48.74,0.974,53.03,0.8,0.004,2713.12,0.866,0.64,11.09,Forest
2024-06-29 04:00:00,R13,8.9,13.35,7.4,114.31,63.91,235.68,26.77,89.02,87.4,557.64,27.2,45.38,0.217,65.16,0.054,0.04,3272.43,0.966,0.815,6.02,Restoration
2024-06-29 05:00:00,R06,15.41,11.33,7.42,19.88,51.94,295.46,32.65,40.6,113.44,238.68,11.61,83.4,0.124,25.27,0.564,0.466,4900.41,0.388,0.435,3.77,Restoration
2024-06-29 06:00:00,R01,47.42,25.99,5.39,113.78,30.32,53.99,28.42,67.93,49.09,216.36,15.16,69.05,0.289,95.46,0.699,0.352,5477.82,0.594,0.485,1.37,Agroforestry
2024-06-29 07:00:00,R14,51.28,38.9,8.11,101.66,66.33,206.82,30.86,52.24,84.69,521.65,5.47,68.33,0.141,33.44,0.164,0.093,1477.83,0.354,0.006,7.22,Forest
2024-06-29 08:00:00,R01,38.97,20.96,6.46,84.88,49.63,260.82,39.81,52.63,100.03,820.1,12.21,54.83,0.225,12.78,0.176,0.193,2686.67,0.207,0.866,12.85,Water
2024-06-29 09:00:00,R14,40.44,23.45,7.22,110.35,5.65,72.92,27.41,68.55,99.77,329.28,4.22,86.24,0.309,45.49,0.931,0.943,629.41,0.898,0.984,5.23,Water
2024-06-29 10:00:00,R08,6.56,41.83,5.08,25.31,10.15,192.04,21.9,91.35,4.11,1057.36,25.97,18.95,0.591,12.73,0.401,0.368,4052.35,0.422,0.451,7.7,Forest
2024-06-29 11:00:00,R11,50.57,39.29,5.53,29.39,61.45,142.42,32.11,84.73,42.68,466.82,17.64,86.19,0.614,96.22,0.275,0.221,2414.68,0.027,0.304,4.92,Restoration
2024-06-29 12:00:00,R04,48.36,33.28,6.84,37.74,38.49,153.32,43.13,67.96,1.61,1124.16,4.51,52.07,0.534,50.5,0.046,0.162,2873.54,0.323,0.176,6.04,Agroforestry
2024-06-29 13:00:00,R12,19.25,19.34,5.78,36.93,35.41,277.26,35.8,54.62,67.09,616.25,26.43,62.13,0.298,60.02,0.037,0.59,867.07,0.396,0.725,2.1,Agriculture
2024-06-29 14:00:00,R01,43.98,14.1,6.5,44.19,15.94,180.05,24.25,51.8,103.81,885.75,2.87,96.24,0.953,48.44,0.258,0.464,5137.37,0.17,0.411,10.4,Restoration
2024-06-29 15:00:00,R10,16.82,10.56,6.0,73.32,16.8,64.25,43.89,79.03,97.79,1026.37,27.84,42.45,0.297,23.27,0.62,0.341,4528.17,0.735,0.338,0.74,Forest
2024-06-29 16:00:00,R07,7.22,13.75,7.06,13.1,64.83,283.68,25.28,36.37,97.35,659.18,3.62,66.8,0.401,17.03,0.605,0.368,1391.13,0.177,0.59,14.61,Agroforestry
2024-06-29 17:00:00,R05,16.06,20.24,6.45,52.05,67.18,88.15,44.5,64.07,42.22,1027.87,21.68,52.21,0.422,96.55,0.225,0.202,531.79,0.867,0.811,5.76,Forest
2024-06-29 18:00:00,R05,14.82,29.31,4.52,37.1,47.0,272.09,20.76,57.87,5.56,484.68,19.54,93.16,0.022,31.73,0.743,0.746,1142.44,0.607,0.709,4.07,Agriculture
2024-06-29 19:00:00,R01,23.58,12.24,7.1,76.73,27.13,292.44,44.99,68.7,20.69,467.91,23.59,48.76,0.429,5.83,0.461,0.749,3201.63,0.792,0.811,8.85,Water
2024-06-29 20:00:00,R14,28.01,14.77,6.19,118.37,74.95,268.24,17.28,34.06,80.48,963.17,17.16,25.61,0.338,50.47,0.799,0.032,4966.11,0.681,0.531,13.54,Water
2024-06-29 21:00:00,R10,32.97,16.34,5.87,66.94,51.8,216.05,36.4,72.18,16.06,327.46,10.82,48.27,0.071,24.41,0.924,0.215,4458.39,0.763,0.576,13.26,Forest
2024-06-29 22:00:00,R11,31.22,32.12,4.88,56.83,64.75,233.32,37.21,67.02,15.04,874.59,8.59,91.68,0.811,70.64,0.237,0.061,4010.89,0.417,0.013,13.88,Agroforestry
2024-06-29 23:00:00,R06,19.89,31.55,5.38,50.51,5.25,221.97,35.39,33.51,42.44,138.65,28.39,50.07,0.712,37.79,0.448,0.088,4893.86,0.593,0.431,1.41,Agroforestry
2024-06-30 00:00:00,R14,6.6,29.28,5.4,96.34,38.77,159.74,38.33,53.72,11.34,780.97,13.52,14.61,0.283,93.34,0.053,0.957,3314.66,0.382,0.803,3.4,Water
2024-06-30 01:00:00,R09,38.28,18.77,8.24,17.92,70.32,111.35,29.15,70.9,39.57,1133.2,25.34,54.16,0.261,43.56,0.763,0.455,4160.3,0.72,0.621,1.1,Restoration
2024-06-30 02:00:00,R09,26.77,22.99,6.23,115.57,30.37,114.1,16.62,87.62,116.36,574.94,21.83,38.76,0.905,67.64,0.323,0.199,5091.74,0.311,0.692,1.4,Agroforestry
2024-06-30 03:00:00,R08,21.43,13.38,4.67,55.97,59.49,230.1,25.73,29.16,2.39,528.36,19.86,64.98,0.189,84.93,0.651,0.965,3549.19,0.335,0.149,2.82,Restoration
2024-06-30 04:00:00,R05,52.68,17.93,5.06,44.51,54.33,202.77,34.27,20.66,99.67,671.62,29.13,24.14,0.874,86.35,0.381,0.476,3829.5,0.828,0.914,1.8,Agroforestry
2024-06-30 05:00:00,R01,46.07,41.42,4.82,117.15,16.42,192.07,34.39,32.39,119.23,877.5,17.18,32.23,0.078,55.38,0.143,0.685,3922.3,0.18,0.749,4.98,Restoration
2024-06-30 06:00:00,R09,52.18,44.29,6.86,112.95,63.12,209.68,20.86,94.2,52.37,462.66,22.12,51.66,0.84,80.36,0.007,0.957,5610.35,0.399,0.897,6.13,Forest
2024-06-30 07:00:00,R01,32.22,32.67,5.25,80.61,13.44,241.44,22.59,77.63,113.17,50.15,25.57,11.83,0.542,24.78,0.64,0.93,3001.92,0.573,0.288,5.09,Agriculture
2024-06-30 08:00:00,R08,12.2,42.09,6.49,12.04,59.59,234.57,29.6,66.08,31.34,627.4,1.86,21.05,0.776,60.24,0.934,0.964,998.01,0.134,0.584,6.13,Water
2024-06-30 09:00:00,R05,43.29,32.5,5.98,92.34,79.32,67.4,36.86,29.98,117.88,532.17,29.89,80.13,0.093,3.32,0.904,0.839,5289.1,0.613,0.804,13.02,Agroforestry
2024-06-30 10:00:00,R03,16.33,11.16,7.72,46.91,76.85,134.39,40.58,51.2,103.39,662.61,8.23,93.92,0.42,33.38,0.941,0.701,807.38,0.374,0.416,12.42,Forest
2024-06-30 11:00:00,R11,29.27,44.89,5.78,52.71,65.02,108.63,17.59,73.64,106.16,872.61,21.22,96.95,0.45,34.58,0.688,0.209,753.73,0.214,0.34,14.44,Forest
2024-06-30 12:00:00,R07,8.58,13.46,6.33,27.46,45.09,179.94,42.77,87.19,15.65,375.9,28.63,93.73,0.515,87.37,0.429,0.183,1573.69,0.057,0.405,11.81,Agroforestry
2024-06-30 13:00:00,R07,50.39,33.89,7.39,67.58,55.61,55.97,42.83,48.64,104.41,631.05,23.01,94.2,0.628,47.36,0.526,0.353,903.8,0.563,0.637,12.63,Water
2024-06-30 14:00:00,R09,11.93,18.85,6.23,91.9,59.61,238.24,15.24,94.98,113.02,341.4,7.27,82.11,0.389,74.06,0.726,0.9,3369.8,0.971,0.369,10.41,Forest
2024-06-30 15:00:00,R07,54.67,23.72,7.67,40.03,5.63,67.7,30.19,30.48,98.29,578.25,11.19,73.56,0.447,47.11,0.299,0.247,5318.05,0.773,0.22,2.61,Forest
2024-06-30 16:00:00,R13,52.53,32.61,7.15,113.26,12.68,110.56,32.61,49.02,10.96,446.22,12.72,23.18,0.37,31.39,0.192,0.21,1842.71,0.396,0.507,14.05,Agriculture
2024-06-30 17:00:00,R11,30.55,25.28,6.14,31.42,49.78,243.51,31.61,85.65,10.17,474.4,17.8,44.17,0.699,93.95,0.068,0.576,775.59,0.19,0.068,3.14,Agriculture
2024-06-30 18:00:00,R14,45.94,18.77,6.52,17.29,5.49,53.41,33.47,68.74,42.91,716.27,18.29,39.8,0.908,62.46,0.477,0.231,1886.12,0.751,0.905,10.16,Restoration
2024-06-30 19:00:00,R03,39.07,21.71,8.37,80.88,73.17,211.65,30.1,80.82,84.59,843.05,23.74,73.03,0.114,64.1,0.092,0.579,2096.5,0.864,0.933,3.45,Forest
2024-06-30 20:00:00,R11,49.17,21.95,7.15,103.43,41.72,280.36,23.81,88.08,1.49,64.56,25.86,47.54,0.288,49.12,0.46,0.651,5262.17,0.345,0.984,1.35,Agroforestry
2024-06-30 21:00:00,R13,28.75,43.58,8.12,114.84,24.33,200.59,17.87,58.05,114.08,1058.14,3.14,36.02,0.22,18.57,0.813,0.354,4115.03,0.062,0.757,2.94,Water
2024-06-30 22:00:00,R15,48.22,37.95,5.22,94.39,34.54,225.29,21.25,37.61,63.05,468.99,8.56,81.41,0.939,83.49,0.153,0.454,1316.07,0.619,0.802,3.48,Water
2024-06-30 23:00:00,R14,30.44,26.05,6.43,31.96,68.81,245.99,37.21,72.03,43.0,790.15,10.64,74.99,0.594,73.85,0.121,0.467,2092.19,0.092,0.839,5.71,Water
2024-07-01 00:00:00,R13,56.75,16.99,8.13,117.54,74.54,97.78,22.23,62.26,67.35,190.75,0.89,36.88,0.143,38.17,0.245,0.12,3964.48,0.174,0.173,1.04,Agroforestry
2024-07-01 01:00:00,R01,31.75,38.39,5.79,111.14,13.72,191.05,39.89,77.95,85.89,707.17,12.82,41.93,0.398,93.69,0.083,0.112,792.96,0.004,0.205,8.79,Forest
2024-07-01 02:00:00,R08,30.44,15.5,8.37,27.95,63.35,120.35,27.1,58.38,32.79,830.23,11.08,89.32,0.474,34.39,0.365,0.149,4234.76,0.261,0.82,11.98,Water
2024-07-01 03:00:00,R12,48.18,17.37,4.89,71.47,48.37,104.87,27.43,80.83,34.93,231.05,16.0,73.27,0.623,3.9,0.609,0.757,5308.47,0.762,0.417,11.47,Forest
2024-07-01 04:00:00,R03,50.19,22.81,8.11,71.11,48.91,90.04,41.05,87.65,56.18,1098.98,3.46,69.0,0.215,26.09,0.472,0.768,5269.67,0.821,0.792,12.56,Water
2024-07-01 05:00:00,R12,35.5,40.81,6.28,58.68,63.46,192.21,21.43,76.22,80.39,921.09,12.71,71.17,0.502,36.86,0.72,0.429,825.28,0.948,0.145,14.69,Agriculture
2024-07-01 06:00:00,R08,14.89,14.61,4.79,118.27,21.71,246.58,20.69,75.77,84.76,664.01,18.12,10.23,0.802,82.02,0.12,0.027,4946.62,0.823,0.049,14.94,Agriculture
2024-07-01 07:00:00,R08,30.73,14.28,8.02,16.56,44.83,267.73,44.56,64.04,38.89,240.98,24.21,56.35,0.66,78.76,0.34,0.014,3258.06,0.211,0.397,6.16,Water
2024-07-01 08:00:00,R13,58.24,27.29,5.51,78.99,28.95,151.43,31.22,55.37,38.7,1045.38,23.11,29.1,0.104,43.24,0.417,0.959,3251.87,0.523,0.271,7.53,Agriculture
2024-07-01 09:00:00,R05,46.41,19.67,4.59,32.58,12.09,136.95,20.72,92.94,58.45,128.92,12.44,8.48,0.912,70.09,0.46,0.229,3680.69,0.587,0.812,7.47,Restoration
2024-07-01 10:00:00,R13,49.61,29.91,5.04,68.01,12.88,218.7,19.97,68.38,65.03,182.45,11.99,73.11,0.339,22.83,0.069,0.168,2746.42,0.128,0.917,9.63,Agroforestry
2024-07-01 11:00:00,R12,6.81,25.81,7.14,95.77,15.24,242.89,40.85,83.03,77.93,852.9,1.61,30.43,0.425,89.06,0.064,0.085,4427.82,0.435,0.654,3.69,Agriculture
2024-07-01 12:00:00,R13,30.73,25.22,8.41,37.14,51.12,105.86,33.0,57.91,74.13,341.94,2.94,31.01,0.692,6.14,0.084,0.699,2271.73,0.305,0.105,11.59,Agriculture
2024-07-01 13:00:00,R01,40.56,13.92,4.95,53.27,12.94,117.3,18.45,61.61,44.7,578.22,26.24,63.99,0.461,39.88,0.14,0.727,4609.59,0.753,0.015,1.9,Agriculture
2024-07-01 14:00:00,R13,50.65,14.94,6.35,114.58,47.76,178.68,41.61,69.72,35.63,669.75,24.27,66.63,0.588,80.93,0.0,0.958,5594.05,0.08,0.779,14.27,Agroforestry
2024-07-01 15:00:00,R10,7.71,38.74,5.22,93.76,49.12,155.54,28.32,74.64,36.95,576.97,1.12,47.41,0.478,51.07,0.302,0.843,1205.04,0.276,0.872,1.87,Agroforestry
2024-07-01 16:00:00,R07,51.88,41.01,7.48,73.0,72.79,223.5,44.68,53.63,77.45,146.48,26.54,55.65,0.308,81.37,0.411,0.025,2948.31,0.104,0.948,11.14,Agroforestry
2024-07-01 17:00:00,R12,35.16,18.21,4.97,34.42,51.98,171.17,23.45,46.72,51.98,898.1,18.61,84.89,0.441,16.62,0.549,0.814,603.07,0.463,0.718,5.96,Water
2024-07-01 18:00:00,R10,15.85,13.97,5.46,56.78,78.92,69.02,30.86,37.96,16.12,325.99,24.16,10.71,0.312,25.19,0.027,0.967,2922.74,0.189,0.032,9.51,Agroforestry
2024-07-01 19:00:00,R05,22.45,11.87,5.29,95.15,7.32,83.15,20.19,51.77,0.71,899.31,15.32,6.54,0.449,39.89,0.445,0.526,2904.76,0.105,0.479,4.71,Water
2024-07-01 20:00:00,R08,20.51,31.29,6.71,100.26,57.81,274.5,28.19,35.84,3.56,1045.08,4.94,65.62,0.203,85.91,0.938,0.164,4495.72,0.658,0.49,1.8,Agroforestry
2024-07-01 21:00:00,R09,34.2,35.04,7.99,36.91,6.99,99.12,20.3,51.26,104.1,666.83,11.03,60.38,0.061,95.72,0.751,0.232,2449.48,0.845,0.043,14.07,Agriculture
2024-07-01 22:00:00,R11,7.84,23.05,6.54,82.83,59.7,53.02,24.22,85.6,54.94,862.33,13.78,18.59,0.699,5.68,0.321,0.838,5377.06,0.202,0.911,7.65,Restoration
2024-07-01 23:00:00,R14,13.72,33.79,4.73,20.45,33.94,230.18,23.1,93.28,78.89,92.48,22.74,52.19,0.126,94.04,0.526,0.967,2693.61,0.122,0.764,4.51,Water
2024-07-02 00:00:00,R07,49.7,34.95,6.75,12.55,50.85,217.84,23.49,63.28,111.48,92.26,24.47,74.57,0.822,69.82,0.699,0.956,3539.3,0.66,0.205,9.37,Agroforestry
2024-07-02 01:00:00,R14,12.29,42.74,7.69,70.35,28.22,196.02,44.09,30.95,15.15,276.74,22.37,73.17,0.364,48.39,0.154,0.496,1927.66,0.043,0.652,3.87,Forest
2024-07-02 02:00:00,R13,17.84,12.27,5.03,34.68,16.93,170.59,16.15,52.07,53.71,462.14,14.56,59.57,0.249,24.38,0.072,0.617,1358.24,0.238,0.813,0.61,Forest
